tanggal_transaksi,nama_produk,kategori,total_pengeluaran
2021-02-21,movie tickets,Hiburan,4085.0
2021-02-22,internet bill,Tagihan/Utilitas,995.0
2021-02-22,coffee,Makanan/Minuman,4801.0
2021-02-22,emi payment,Tagihan/Utilitas,7996.0
2021-02-22,online course,Pendidikan,2234.0
2021-02-22,doctor consultation,Kesehatan,1823.0
2021-02-22,electricity bill,Tagihan/Utilitas,9377.0
2021-02-23,shopping,Belanja,2693.0
2021-02-23,doctor consultation,Kesehatan,37902.0
2021-02-23,doctor consultation,Kesehatan,1512.0
2021-02-23,gym membership,Kesehatan,8497.0
2021-02-23,atm withdrawal,Keuangan,3283.0
2021-02-23,emi payment,Tagihan/Utilitas,8288.0
2021-02-23,train ticket,Transportasi,161.0
2021-02-23,lunch,Makanan/Minuman,47664.0
2021-02-23,grocery shopping,Belanja,663.0
2021-02-24,grocery shopping,Belanja,1417.0
2021-02-24,fixed deposit,Investasi,3693.0
2021-02-24,electricity bill,Tagihan/Utilitas,5735.0
2021-02-24,uber ride,Transportasi,23426.0
2021-02-25,fixed deposit,Investasi,6664.0
2021-02-25,train ticket,Transportasi,18231.0
2021-02-25,petrol,Transportasi,5098.0
2021-02-25,coffee,Makanan/Minuman,6686.0
2021-02-25,electricity bill,Tagihan/Utilitas,5081.0
2021-02-25,restaurant dinner,Makanan/Minuman,47775.0
2021-02-26,petrol,Transportasi,731.0
2021-02-26,coffee,Makanan/Minuman,498.0
2021-02-26,grocery shopping,Belanja,38654.0
2021-02-26,restaurant dinner,Makanan/Minuman,675.0
2021-02-27,internet bill,Tagihan/Utilitas,3935.0
2021-02-27,medicine,Kesehatan,77274.0
2021-02-27,doctor consultation,Kesehatan,8562.0
2021-02-27,online course,Pendidikan,48454.0
2021-02-28,doctor consultation,Kesehatan,7982.0
2021-02-28,monthly rent payment,Tagihan/Utilitas,2303.0
2021-02-28,movie tickets,Hiburan,42752.0
2021-02-28,medicine,Kesehatan,69344.0
2021-03-01,online course,Pendidikan,78925.0
2021-03-01,uber ride,Transportasi,3605.0
2021-03-01,petrol,Transportasi,3534.0
2021-03-01,doctor consultation,Kesehatan,6259.0
2021-03-01,restaurant dinner,Makanan/Minuman,5726.0
2021-03-01,books,Pendidikan,2560.0
2021-03-01,petrol,Transportasi,9495.0
2021-03-01,grocery shopping,Belanja,8794.0
2021-03-01,grocery shopping,Belanja,5663.0
2021-03-02,restaurant dinner,Makanan/Minuman,17559.0
2021-03-02,doctor consultation,Kesehatan,2505.0
2021-03-02,petrol,Transportasi,8850.0
2021-03-03,books,Pendidikan,3542.0
2021-03-04,atm withdrawal,Keuangan,2227.0
2021-03-04,restaurant dinner,Makanan/Minuman,4641.0
2021-03-04,restaurant dinner,Makanan/Minuman,4982.0
2021-03-04,coffee,Makanan/Minuman,2841.0
2021-03-04,doctor consultation,Kesehatan,4195.0
2021-03-04,doctor consultation,Kesehatan,40612.0
2021-03-04,monthly rent payment,Tagihan/Utilitas,3219.0
2021-03-05,atm withdrawal,Keuangan,1616.0
2021-03-05,train ticket,Transportasi,7636.0
2021-03-05,lunch,Makanan/Minuman,2969.0
2021-03-05,online course,Pendidikan,8250.0
2021-03-05,uber ride,Transportasi,1530.0
2021-03-05,doctor consultation,Kesehatan,6100.0
2021-03-05,gym membership,Kesehatan,61203.0
2021-03-06,electricity bill,Tagihan/Utilitas,9103.0
2021-03-06,coffee,Makanan/Minuman,60496.0
2021-03-06,lunch,Makanan/Minuman,544.0
2021-03-06,books,Pendidikan,2555.0
2021-03-06,shopping,Belanja,6051.0
2021-03-06,electricity bill,Tagihan/Utilitas,5125.0
2021-03-07,petrol,Transportasi,1346.0
2021-03-07,grocery shopping,Belanja,2628.0
2021-03-07,grocery shopping,Belanja,4013.0
2021-03-08,internet bill,Tagihan/Utilitas,2562.0
2021-03-08,petrol,Transportasi,819.0
2021-03-08,shopping,Belanja,68757.0
2021-03-08,internet bill,Tagihan/Utilitas,10000.0
2021-03-08,internet bill,Tagihan/Utilitas,3595.0
2021-03-08,uber ride,Transportasi,16470.0
2021-03-08,grocery shopping,Belanja,5658.0
2021-03-08,doctor consultation,Kesehatan,596.0
2021-03-08,coffee,Makanan/Minuman,917.0
2021-03-08,uber ride,Transportasi,9063.0
2021-03-08,books,Pendidikan,2023.0
2021-03-09,train ticket,Transportasi,4991.0
2021-03-09,coffee,Makanan/Minuman,70223.0
2021-03-10,fixed deposit,Investasi,45642.0
2021-03-10,gym membership,Kesehatan,3345.0
2021-03-10,fixed deposit,Investasi,7366.0
2021-03-10,gym membership,Kesehatan,3517.0
2021-03-11,shopping,Belanja,9289.0
2021-03-11,petrol,Transportasi,7089.0
2021-03-11,atm withdrawal,Keuangan,5820.0
2021-03-11,gym membership,Kesehatan,1261.0
2021-03-12,petrol,Transportasi,6317.0
2021-03-13,grocery shopping,Belanja,21048.0
2021-03-13,medicine,Kesehatan,6201.0
2021-03-13,emi payment,Tagihan/Utilitas,1067.0
2021-03-13,coffee,Makanan/Minuman,1042.0
2021-03-13,gym membership,Kesehatan,61917.0
2021-03-13,uber ride,Transportasi,1804.0
2021-03-14,coffee,Makanan/Minuman,1742.0
2021-03-14,uber ride,Transportasi,62348.0
2021-03-14,medicine,Kesehatan,717851.0
2021-03-14,coffee,Makanan/Minuman,367.0
2021-03-14,atm withdrawal,Keuangan,7989.0
2021-03-14,gym membership,Kesehatan,2323.0
2021-03-15,doctor consultation,Kesehatan,9379.0
2021-03-15,grocery shopping,Belanja,9891.0
2021-03-15,restaurant dinner,Makanan/Minuman,8208.0
2021-03-16,fixed deposit,Investasi,27525.0
2021-03-16,books,Pendidikan,6856.0
2021-03-16,atm withdrawal,Keuangan,8951.0
2021-03-17,fixed deposit,Investasi,1900.0
2021-03-17,doctor consultation,Kesehatan,9672.0
2021-03-17,lunch,Makanan/Minuman,1474.0
2021-03-17,internet bill,Tagihan/Utilitas,4922.0
2021-03-17,grocery shopping,Belanja,6530.0
2021-03-18,internet bill,Tagihan/Utilitas,1707.0
2021-03-18,atm withdrawal,Keuangan,9787.0
2021-03-18,lunch,Makanan/Minuman,9377.0
2021-03-18,uber ride,Transportasi,231.0
2021-03-18,electricity bill,Tagihan/Utilitas,41742.0
2021-03-18,fixed deposit,Investasi,8845.0
2021-03-18,medicine,Kesehatan,7744.0
2021-03-19,monthly rent payment,Tagihan/Utilitas,8624.0
2021-03-19,electricity bill,Tagihan/Utilitas,4398.0
2021-03-19,books,Pendidikan,7457.0
2021-03-19,uber ride,Transportasi,3124.0
2021-03-19,online course,Pendidikan,20584.0
2021-03-20,movie tickets,Hiburan,6624.0
2021-03-20,doctor consultation,Kesehatan,1383.0
2021-03-20,lunch,Makanan/Minuman,5279.0
2021-03-20,doctor consultation,Kesehatan,41586.0
2021-03-21,books,Pendidikan,1849.0
2021-03-21,online course,Pendidikan,6325.0
2021-03-22,medicine,Kesehatan,72613.0
2021-03-23,grocery shopping,Belanja,8710.0
2021-03-23,lunch,Makanan/Minuman,9612.0
2021-03-23,grocery shopping,Belanja,565.0
2021-03-24,petrol,Transportasi,9775.0
2021-03-24,coffee,Makanan/Minuman,3210.0
2021-03-24,electricity bill,Tagihan/Utilitas,5786.0
2021-03-24,internet bill,Tagihan/Utilitas,9107.0
2021-03-24,uber ride,Transportasi,7563.0
2021-03-24,gym membership,Kesehatan,6324.0
2021-03-24,coffee,Makanan/Minuman,1864.0
2021-03-24,shopping,Belanja,4450.0
2021-03-24,monthly rent payment,Tagihan/Utilitas,26136.0
2021-03-25,electricity bill,Tagihan/Utilitas,667.0
2021-03-25,monthly rent payment,Tagihan/Utilitas,279.0
2021-03-26,shopping,Belanja,6798.0
2021-03-26,lunch,Makanan/Minuman,2521.0
2021-03-26,fixed deposit,Investasi,5240.0
2021-03-26,gym membership,Kesehatan,6819.0
2021-03-26,emi payment,Tagihan/Utilitas,7235.0
2021-03-26,books,Pendidikan,3204.0
2021-03-27,doctor consultation,Kesehatan,7589.0
2021-03-27,uber ride,Transportasi,9470.0
2021-03-27,coffee,Makanan/Minuman,5733.0
2021-03-27,electricity bill,Tagihan/Utilitas,2214.0
2021-03-27,emi payment,Tagihan/Utilitas,4615.0
2021-03-27,restaurant dinner,Makanan/Minuman,1306.0
2021-03-28,shopping,Belanja,3859.0
2021-03-28,books,Pendidikan,42834.0
2021-03-28,emi payment,Tagihan/Utilitas,8630.0
2021-03-29,atm withdrawal,Keuangan,722.0
2021-03-29,uber ride,Transportasi,1492.0
2021-03-29,monthly rent payment,Tagihan/Utilitas,6579.0
2021-03-29,online course,Pendidikan,16454.0
2021-03-30,train ticket,Transportasi,9423.0
2021-03-30,fixed deposit,Investasi,3445.0
2021-03-30,electricity bill,Tagihan/Utilitas,8920.0
2021-03-30,atm withdrawal,Keuangan,1134.0
2021-03-31,electricity bill,Tagihan/Utilitas,6149.0
2021-03-31,monthly rent payment,Tagihan/Utilitas,2334.0
2021-03-31,gym membership,Kesehatan,4266.0
2021-03-31,internet bill,Tagihan/Utilitas,3645.0
2021-03-31,electricity bill,Tagihan/Utilitas,7494.0
2021-03-31,gym membership,Kesehatan,721.0
2021-04-01,lunch,Makanan/Minuman,349.0
2021-04-01,gym membership,Kesehatan,7756.0
2021-04-01,train ticket,Transportasi,9721.0
2021-04-01,electricity bill,Tagihan/Utilitas,3890.0
2021-04-01,shopping,Belanja,614.0
2021-04-01,fixed deposit,Investasi,4357.0
2021-04-01,shopping,Belanja,2799.0
2021-04-01,fixed deposit,Investasi,8306.0
2021-04-01,fixed deposit,Investasi,3765.0
2021-04-02,monthly rent payment,Tagihan/Utilitas,3432.0
2021-04-02,books,Pendidikan,9013.0
2021-04-03,internet bill,Tagihan/Utilitas,1994.0
2021-04-03,restaurant dinner,Makanan/Minuman,8923.0
2021-04-03,books,Pendidikan,45370.0
2021-04-03,books,Pendidikan,3260.0
2021-04-03,petrol,Transportasi,9447.0
2021-04-03,fixed deposit,Investasi,1196.0
2021-04-04,books,Pendidikan,4430.0
2021-04-04,doctor consultation,Kesehatan,8458.0
2021-04-04,medicine,Kesehatan,9677.0
2021-04-04,gym membership,Kesehatan,884.0
2021-04-04,coffee,Makanan/Minuman,2770.0
2021-04-04,coffee,Makanan/Minuman,8285.0
2021-04-04,monthly rent payment,Tagihan/Utilitas,69376.0
2021-04-05,lunch,Makanan/Minuman,69656.0
2021-04-05,medicine,Kesehatan,3570.0
2021-04-05,restaurant dinner,Makanan/Minuman,3841.0
2021-04-05,movie tickets,Hiburan,9531.0
2021-04-05,emi payment,Tagihan/Utilitas,4801.0
2021-04-05,internet bill,Tagihan/Utilitas,7299.0
2021-04-06,grocery shopping,Belanja,4051.0
2021-04-06,medicine,Kesehatan,3012.0
2021-04-06,online course,Pendidikan,40494.0
2021-04-06,restaurant dinner,Makanan/Minuman,4511.0
2021-04-07,shopping,Belanja,9681.0
2021-04-07,emi payment,Tagihan/Utilitas,2976.0
2021-04-07,petrol,Transportasi,6689.0
2021-04-07,atm withdrawal,Keuangan,9157.0
2021-04-07,uber ride,Transportasi,1799.0
2021-04-08,online course,Pendidikan,898.0
2021-04-09,emi payment,Tagihan/Utilitas,9174.0
2021-04-09,doctor consultation,Kesehatan,3191.0
2021-04-10,medicine,Kesehatan,601.0
2021-04-10,online course,Pendidikan,4796.0
2021-04-11,restaurant dinner,Makanan/Minuman,655.0
2021-04-11,electricity bill,Tagihan/Utilitas,25892.0
2021-04-11,internet bill,Tagihan/Utilitas,2236.0
2021-04-11,grocery shopping,Belanja,7258.0
2021-04-12,books,Pendidikan,6855.0
2021-04-13,fixed deposit,Investasi,15540.0
2021-04-13,atm withdrawal,Keuangan,50731.0
2021-04-13,uber ride,Transportasi,7786.0
2021-04-13,emi payment,Tagihan/Utilitas,35791.0
2021-04-13,doctor consultation,Kesehatan,65298.0
2021-04-13,monthly rent payment,Tagihan/Utilitas,4097.0
2021-04-13,restaurant dinner,Makanan/Minuman,3493.0
2021-04-14,electricity bill,Tagihan/Utilitas,3418.0
2021-04-14,movie tickets,Hiburan,41355.0
2021-04-14,grocery shopping,Belanja,1419.0
2021-04-14,electricity bill,Tagihan/Utilitas,4652.0
2021-04-14,restaurant dinner,Makanan/Minuman,10823.0
2021-04-15,fixed deposit,Investasi,15555.0
2021-04-15,movie tickets,Hiburan,8241.0
2021-04-15,books,Pendidikan,26564.0
2021-04-15,restaurant dinner,Makanan/Minuman,1520.0
2021-04-15,internet bill,Tagihan/Utilitas,402.0
2021-04-15,uber ride,Transportasi,821.0
2021-04-15,medicine,Kesehatan,5386.0
2021-04-15,movie tickets,Hiburan,8244.0
2021-04-16,medicine,Kesehatan,29916.0
2021-04-16,coffee,Makanan/Minuman,5786.0
2021-04-16,petrol,Transportasi,7022.0
2021-04-16,atm withdrawal,Keuangan,7320.0
2021-04-17,emi payment,Tagihan/Utilitas,5328.0
2021-04-17,petrol,Transportasi,4164.0
2021-04-17,monthly rent payment,Tagihan/Utilitas,7213.0
2021-04-17,medicine,Kesehatan,3222.0
2021-04-17,online course,Pendidikan,4898.0
2021-04-18,gym membership,Kesehatan,8886.0
2021-04-18,fixed deposit,Investasi,7091.0
2021-04-18,doctor consultation,Kesehatan,9518.0
2021-04-18,doctor consultation,Kesehatan,44598.0
2021-04-19,restaurant dinner,Makanan/Minuman,9386.0
2021-04-19,grocery shopping,Belanja,2118.0
2021-04-19,internet bill,Tagihan/Utilitas,903.0
2021-04-19,lunch,Makanan/Minuman,2817.0
2021-04-19,atm withdrawal,Keuangan,66794.0
2021-04-20,medicine,Kesehatan,54564.0
2021-04-20,books,Pendidikan,9878.0
2021-04-21,atm withdrawal,Keuangan,560681.0
2021-04-21,doctor consultation,Kesehatan,5990.0
2021-04-21,restaurant dinner,Makanan/Minuman,2130.0
2021-04-22,monthly rent payment,Tagihan/Utilitas,409.0
2021-04-22,shopping,Belanja,2272.0
2021-04-23,electricity bill,Tagihan/Utilitas,53888.0
2021-04-23,electricity bill,Tagihan/Utilitas,5285.0
2021-04-24,monthly rent payment,Tagihan/Utilitas,25503.0
2021-04-24,coffee,Makanan/Minuman,1185.0
2021-04-24,coffee,Makanan/Minuman,546.0
2021-04-25,medicine,Kesehatan,9735.0
2021-04-25,books,Pendidikan,5896.0
2021-04-25,movie tickets,Hiburan,1765.0
2021-04-25,petrol,Transportasi,12794.0
2021-04-25,internet bill,Tagihan/Utilitas,7687.0
2021-04-25,atm withdrawal,Keuangan,8894.0
2021-04-26,internet bill,Tagihan/Utilitas,6818.0
2021-04-26,fixed deposit,Investasi,28864.0
2021-04-26,monthly rent payment,Tagihan/Utilitas,2830.0
2021-04-26,internet bill,Tagihan/Utilitas,72863.0
2021-04-26,grocery shopping,Belanja,3136.0
2021-04-26,emi payment,Tagihan/Utilitas,70383.0
2021-04-26,monthly rent payment,Tagihan/Utilitas,3247.0
2021-04-27,train ticket,Transportasi,1397.0
2021-04-27,restaurant dinner,Makanan/Minuman,59798.0
2021-04-27,internet bill,Tagihan/Utilitas,4200.0
2021-04-27,books,Pendidikan,6963.0
2021-04-28,medicine,Kesehatan,6434.0
2021-04-28,movie tickets,Hiburan,5581.0
2021-04-28,lunch,Makanan/Minuman,17155.0
2021-04-28,shopping,Belanja,7546.0
2021-04-29,coffee,Makanan/Minuman,8154.0
2021-04-29,medicine,Kesehatan,4888.0
2021-04-29,fixed deposit,Investasi,334.0
2021-04-29,restaurant dinner,Makanan/Minuman,18745.0
2021-04-29,books,Pendidikan,38205.0
2021-04-29,atm withdrawal,Keuangan,634.0
2021-04-30,emi payment,Tagihan/Utilitas,28018.0
2021-04-30,petrol,Transportasi,77048.0
2021-04-30,electricity bill,Tagihan/Utilitas,3485.0
2021-04-30,coffee,Makanan/Minuman,887.0
2021-04-30,petrol,Transportasi,702.0
2021-04-30,monthly rent payment,Tagihan/Utilitas,72108.0
2021-04-30,coffee,Makanan/Minuman,427.0
2021-05-01,fixed deposit,Investasi,2153.0
2021-05-01,monthly rent payment,Tagihan/Utilitas,8564.0
2021-05-03,petrol,Transportasi,3371.0
2021-05-03,uber ride,Transportasi,1609.0
2021-05-03,uber ride,Transportasi,9431.0
2021-05-03,lunch,Makanan/Minuman,391.0
2021-05-03,movie tickets,Hiburan,168.0
2021-05-04,medicine,Kesehatan,4697.0
2021-05-04,movie tickets,Hiburan,9816.0
2021-05-04,books,Pendidikan,1644.0
2021-05-04,monthly rent payment,Tagihan/Utilitas,4433.0
2021-05-04,internet bill,Tagihan/Utilitas,6964.0
2021-05-04,atm withdrawal,Keuangan,8245.0
2021-05-04,restaurant dinner,Makanan/Minuman,9060.0
2021-05-05,monthly rent payment,Tagihan/Utilitas,7157.0
2021-05-05,medicine,Kesehatan,65615.0
2021-05-05,electricity bill,Tagihan/Utilitas,5934.0
2021-05-05,coffee,Makanan/Minuman,8074.0
2021-05-05,internet bill,Tagihan/Utilitas,2407.0
2021-05-05,fixed deposit,Investasi,3999.0
2021-05-05,books,Pendidikan,5108.0
2021-05-05,uber ride,Transportasi,4181.0
2021-05-06,restaurant dinner,Makanan/Minuman,31110.0
2021-05-06,train ticket,Transportasi,4805.0
2021-05-07,grocery shopping,Belanja,697.0
2021-05-08,atm withdrawal,Keuangan,3970.0
2021-05-08,electricity bill,Tagihan/Utilitas,1160.0
2021-05-08,uber ride,Transportasi,3802.0
2021-05-08,online course,Pendidikan,975.0
2021-05-08,restaurant dinner,Makanan/Minuman,9557.0
2021-05-08,coffee,Makanan/Minuman,216.0
2021-05-08,doctor consultation,Kesehatan,459.0
2021-05-09,uber ride,Transportasi,22487.0
2021-05-09,shopping,Belanja,571.0
2021-05-09,movie tickets,Hiburan,8245.0
2021-05-10,monthly rent payment,Tagihan/Utilitas,6946.0
2021-05-10,monthly rent payment,Tagihan/Utilitas,26841.0
2021-05-10,internet bill,Tagihan/Utilitas,68725.0
2021-05-10,train ticket,Transportasi,9186.0
2021-05-10,lunch,Makanan/Minuman,2695.0
2021-05-11,petrol,Transportasi,2898.0
2021-05-11,medicine,Kesehatan,4941.0
2021-05-11,doctor consultation,Kesehatan,8791.0
2021-05-11,books,Pendidikan,1455.0
2021-05-12,uber ride,Transportasi,3816.0
2021-05-12,lunch,Makanan/Minuman,6911.0
2021-05-12,train ticket,Transportasi,4022.0
2021-05-12,coffee,Makanan/Minuman,5308.0
2021-05-12,restaurant dinner,Makanan/Minuman,3502.0
2021-05-12,petrol,Transportasi,228.0
2021-05-12,online course,Pendidikan,1331.0
2021-05-13,lunch,Makanan/Minuman,5925.0
2021-05-13,emi payment,Tagihan/Utilitas,8347.0
2021-05-13,train ticket,Transportasi,9054.0
2021-05-14,uber ride,Transportasi,138.0
2021-05-14,gym membership,Kesehatan,7468.0
2021-05-14,internet bill,Tagihan/Utilitas,922.0
2021-05-14,coffee,Makanan/Minuman,35215.0
2021-05-14,doctor consultation,Kesehatan,9023.0
2021-05-14,electricity bill,Tagihan/Utilitas,5216.0
2021-05-15,coffee,Makanan/Minuman,8136.0
2021-05-15,doctor consultation,Kesehatan,30618.0
2021-05-15,coffee,Makanan/Minuman,7969.0
2021-05-15,fixed deposit,Investasi,5549.0
2021-05-15,grocery shopping,Belanja,37286.0
2021-05-16,electricity bill,Tagihan/Utilitas,9963.0
2021-05-16,grocery shopping,Belanja,8186.0
2021-05-16,shopping,Belanja,5612.0
2021-05-16,internet bill,Tagihan/Utilitas,7809.0
2021-05-16,grocery shopping,Belanja,49351.0
2021-05-17,monthly rent payment,Tagihan/Utilitas,9422.0
2021-05-17,books,Pendidikan,9157.0
2021-05-17,fixed deposit,Investasi,36345.0
2021-05-17,shopping,Belanja,4925.0
2021-05-18,coffee,Makanan/Minuman,4093.0
2021-05-18,books,Pendidikan,141.0
2021-05-18,emi payment,Tagihan/Utilitas,3605.0
2021-05-18,restaurant dinner,Makanan/Minuman,8742.0
2021-05-18,atm withdrawal,Keuangan,36576.0
2021-05-18,shopping,Belanja,3284.0
2021-05-19,shopping,Belanja,1498.0
2021-05-19,shopping,Belanja,583.0
2021-05-19,lunch,Makanan/Minuman,35278.0
2021-05-19,internet bill,Tagihan/Utilitas,7397.0
2021-05-19,internet bill,Tagihan/Utilitas,1115.0
2021-05-20,shopping,Belanja,52709.0
2021-05-20,lunch,Makanan/Minuman,39070.0
2021-05-20,monthly rent payment,Tagihan/Utilitas,9628.0
2021-05-20,uber ride,Transportasi,4512.0
2021-05-20,petrol,Transportasi,22805.0
2021-05-20,fixed deposit,Investasi,3172.0
2021-05-21,grocery shopping,Belanja,23141.0
2021-05-21,restaurant dinner,Makanan/Minuman,36097.0
2021-05-21,petrol,Transportasi,4649.0
2021-05-22,shopping,Belanja,30473.0
2021-05-22,doctor consultation,Kesehatan,629.0
2021-05-22,lunch,Makanan/Minuman,7640.0
2021-05-23,doctor consultation,Kesehatan,66525.0
2021-05-23,monthly rent payment,Tagihan/Utilitas,2621.0
2021-05-23,medicine,Kesehatan,7077.0
2021-05-23,petrol,Transportasi,19094.0
2021-05-23,shopping,Belanja,7979.0
2021-05-24,electricity bill,Tagihan/Utilitas,10926.0
2021-05-24,fixed deposit,Investasi,8352.0
2021-05-24,doctor consultation,Kesehatan,2583.0
2021-05-24,train ticket,Transportasi,8729.0
2021-05-24,coffee,Makanan/Minuman,833.0
2021-05-24,train ticket,Transportasi,5112.0
2021-05-24,grocery shopping,Belanja,47628.0
2021-05-24,emi payment,Tagihan/Utilitas,1350.0
2021-05-25,internet bill,Tagihan/Utilitas,4302.0
2021-05-25,shopping,Belanja,2105.0
2021-05-25,uber ride,Transportasi,1494.0
2021-05-25,atm withdrawal,Keuangan,25157.0
2021-05-25,restaurant dinner,Makanan/Minuman,58968.0
2021-05-26,gym membership,Kesehatan,7037.0
2021-05-26,movie tickets,Hiburan,3422.0
2021-05-26,petrol,Transportasi,5944.0
2021-05-26,shopping,Belanja,9172.0
2021-05-26,monthly rent payment,Tagihan/Utilitas,2917.0
2021-05-26,gym membership,Kesehatan,3677.0
2021-05-27,lunch,Makanan/Minuman,5873.0
2021-05-27,fixed deposit,Investasi,25214.0
2021-05-27,emi payment,Tagihan/Utilitas,5867.0
2021-05-27,lunch,Makanan/Minuman,2171.0
2021-05-28,gym membership,Kesehatan,2053.0
2021-05-28,train ticket,Transportasi,2291.0
2021-05-28,movie tickets,Hiburan,9502.0
2021-05-28,monthly rent payment,Tagihan/Utilitas,7697.0
2021-05-28,monthly rent payment,Tagihan/Utilitas,9056.0
2021-05-28,monthly rent payment,Tagihan/Utilitas,8440.0
2021-05-29,atm withdrawal,Keuangan,5319.0
2021-05-29,electricity bill,Tagihan/Utilitas,949.0
2021-05-29,monthly rent payment,Tagihan/Utilitas,685.0
2021-05-29,internet bill,Tagihan/Utilitas,6648.0
2021-05-30,restaurant dinner,Makanan/Minuman,1012.0
2021-05-30,fixed deposit,Investasi,8101.0
2021-05-30,medicine,Kesehatan,6610.0
2021-05-30,internet bill,Tagihan/Utilitas,21664.0
2021-05-31,doctor consultation,Kesehatan,8098.0
2021-06-01,books,Pendidikan,1880.0
2021-06-01,coffee,Makanan/Minuman,4927.0
2021-06-01,atm withdrawal,Keuangan,5969.0
2021-06-02,uber ride,Transportasi,8447.0
2021-06-02,books,Pendidikan,5777.0
2021-06-02,movie tickets,Hiburan,9762.0
2021-06-02,monthly rent payment,Tagihan/Utilitas,2295.0
2021-06-02,medicine,Kesehatan,64103.0
2021-06-02,internet bill,Tagihan/Utilitas,2424.0
2021-06-02,uber ride,Transportasi,8580.0
2021-06-03,restaurant dinner,Makanan/Minuman,2985.0
2021-06-03,doctor consultation,Kesehatan,4713.0
